Metodo,Acuracia
GaussianNB,0.3992015968063872
BernoulliNB,0.9421157684630739
KNeighborsClassifier(2),0.9301397205588823
KNeighborsClassifier(3),0.9281437125748503
KNeighborsClassifier(5),0.9281437125748503
KNeighborsClassifier(8),0.9321357285429142
DecisionTreeClassifier(),0.9940119760479041
RandomForestClassifier(3_estimators),0.9760479041916168
RandomForestClassifier(5_estimators),0.9820359281437125
RandomForestClassifier,0.9860279441117764
SVM,0.93812375249501
MLPClassifier,0.9640718562874252
rand1,0.4750499001996008
rand2,0.4930139720558882
rand3,0.49700598802395207
majoritario,0.93812375249501
minoritario,0.06187624750499002
pessimo,0.0
otimo,1.0
