,Discriminacao,Dificuldade,Adivinhacao
V200,-0.867,-0.661,0.000
V201,0.451,1.514,0.000
V202,0.357,1.452,0.000
V203,0.153,12.688,0.000
V204,-0.162,6.635,0.037
V205,-0.451,3.866,0.008
V206,-30.718,-1.680,0.153
V207,-0.046,-26.617,0.002
V208,1.319,1.642,0.000
V209,-0.273,-4.666,0.000
V210,20.047,2.056,0.068
V211,25.993,2.034,0.170
V212,0.642,2.057,0.000
V213,-0.163,6.885,0.033
V214,22.295,2.033,0.188
V215,-0.109,3.177,0.019
V216,35.090,2.038,0.179
V217,56.162,2.083,0.043
V218,20.969,2.041,0.086
V219,-0.088,5.370,0.078
V220,-0.418,-1.938,0.000
V221,0.154,7.301,0.000
