Clf,Score
BernoulliNB,50.44895961002287
KNeighborsClassifier(2),50.44895961002287
KNeighborsClassifier(3),50.44895961002287
KNeighborsClassifier(8),50.44895961002287
MLPClassifier,50.44895961002287
rand2,50.44895961002287
majoritario,50.44895961002287
otimo,50.44895961002287
SVM,53.22460649959563
DecisionTreeClassifier(),53.87162568963496
GaussianNB,54.92422050301904
KNeighborsClassifier(5),54.92422050301904
RandomForestClassifier(3_estimators),54.92422050301904
RandomForestClassifier(5_estimators),54.92422050301904
RandomForestClassifier,54.92422050301904
rand1,54.92422050301904
rand3,54.92422050301904
minoritario,54.92422050301904
pessimo,54.92422050301904
