Clf,Score
GaussianNB,29.715846601566763
KNeighborsClassifier(5),29.715846601566763
RandomForestClassifier(3_estimators),29.715846601566763
RandomForestClassifier(5_estimators),29.715846601566763
RandomForestClassifier,29.715846601566763
rand1,29.715846601566763
rand3,29.715846601566763
minoritario,29.715846601566763
pessimo,29.715846601566763
DecisionTreeClassifier(),33.44055386016559
SVM,35.10978072396505
BernoulliNB,37.55973717175356
KNeighborsClassifier(2),37.55973717175356
KNeighborsClassifier(3),37.55973717175356
KNeighborsClassifier(8),37.55973717175356
MLPClassifier,37.55973717175356
rand2,37.55973717175356
majoritario,37.55973717175356
otimo,37.55973717175356
