Metodo,Acuracia
GaussianNB,0.437125748502994
BernoulliNB,0.3413173652694611
KNeighborsClassifier(2),0.6347305389221557
KNeighborsClassifier(3),0.656686626746507
KNeighborsClassifier(5),0.6287425149700598
KNeighborsClassifier(8),0.6107784431137725
DecisionTreeClassifier(),0.5229540918163673
RandomForestClassifier(3_estimators),0.5289421157684631
RandomForestClassifier(5_estimators),0.5608782435129741
RandomForestClassifier,0.6007984031936128
SVM,0.2994011976047904
MLPClassifier,0.47704590818363274
rand1,0.17365269461077845
rand2,0.2215568862275449
rand3,0.18363273453093812
majoritario,0.2994011976047904
minoritario,0.10179640718562874
pessimo,0.0
otimo,1.0
