,Discriminacao,Dificuldade,Adivinhacao
V191,-62.328,0.341,0.025
V192,-9.903,-3.862,0.130
V193,-2.735,-3.306,0.119
V194,-0.259,-5.884,0.000
V195,0.756,62.039,0.129
V196,-0.711,-2.267,0.159
V197,20.056,3.791,0.049
V198,-0.663,-1.434,0.000
V199,-7.478,0.230,0.000
V200,-18.134,-2.027,0.205
V201,-7.440,-6.835,0.228
V202,-2.166,-0.164,0.000
V203,-10.395,-1.870,0.197
V204,-29.565,-2.768,0.213
V205,20.371,3.775,0.065
V206,-1.060,-1.877,0.169
V207,-0.530,-2.886,0.121
V208,-8.196,0.266,0.000
V209,0.030,53.048,0.041
V210,-0.328,-4.705,0.000
V211,-2.643,-0.951,0.188
V212,-2.028,-1.167,0.163
V213,-41.205,0.058,0.089
V214,-5.327,-2.779,0.126
V215,-8.718,-1.747,0.102
V216,-47.531,-0.324,0.119
V217,-0.965,-0.436,0.080
V218,-0.218,-5.788,0.000
V219,-1.027,-0.212,0.078
V220,-0.127,-10.278,0.005
V221,-2.477,-0.935,0.191
V222,21.447,3.163,0.057
V223,-0.388,-3.594,0.000
V224,9.105,4.087,0.057
V225,18.356,4.361,0.033
V226,-2.026,-0.601,0.208
V227,-9.591,-2.807,0.197
V228,20.057,3.791,0.049
V229,-1.004,-2.935,0.122
V230,20.058,3.791,0.049
V231,-1.001,-1.317,0.159
V232,-42.017,0.069,0.000
V233,-0.711,-0.995,0.134
V234,-2.263,-0.932,0.158
V235,-11.985,-2.796,0.204
V236,-8.081,-6.037,0.167
V237,-4.953,-14.935,0.197
V238,-1.145,-0.156,0.078
V239,20.059,3.790,0.049
V240,-1.124,-0.223,0.079
V241,0.182,12.534,0.000
V242,-14.018,-0.714,0.110
V243,-0.825,-11.154,0.220
V244,-12.485,-0.609,0.254
V245,-1.972,-15.881,0.174
V246,0.043,37.657,0.052
V247,-0.790,-1.084,0.000
V248,-0.300,-4.218,0.000
V249,0.140,14.254,0.072
V250,-0.915,-0.301,0.080
V251,-0.177,-7.022,0.000
V252,-8.750,-0.899,0.110
V253,-34.492,-0.702,0.204
V254,-1.599,-14.917,0.220
V255,-0.663,-1.998,0.002
V256,-1.153,-5.232,0.017
V257,-1.617,-2.015,0.136
V258,1.685,6.180,0.203
V259,-14.054,-1.706,0.181
V260,-1.646,-2.827,0.203
V261,-0.937,-1.333,0.161
V262,-1.033,-0.441,0.051
V263,-2.698,-0.449,0.216
V264,-0.607,-2.098,0.002
V265,-0.372,-4.045,0.095
V266,-29.210,-2.768,0.213
V267,-1.006,-0.285,0.079
V268,-47.431,0.077,0.000
V269,-0.752,-15.697,0.167
V270,-0.304,-5.776,0.000
V271,-12.480,-0.609,0.254
V272,-6.138,-3.081,0.000
V273,-1.111,-0.119,0.078
V274,-1.068,-1.299,0.024
V275,-6.322,0.271,0.000
V276,-17.950,-1.574,0.197
V277,-26.963,-0.663,0.169
V278,-61.708,0.292,0.000
V279,18.713,3.850,0.057
V280,-13.353,-1.450,0.205
V281,-8.196,0.266,0.000
V282,-5.725,-2.783,0.142
V283,-1.088,-1.797,0.108
V284,-1.572,-1.234,0.179
V285,-3.889,-12.269,0.220
V286,-24.068,-0.632,0.110
V287,-12.475,-0.609,0.254
V288,-47.505,-0.324,0.119
V289,-8.319,-2.776,0.102
V290,-4.222,0.235,0.000
V291,-1.014,-0.133,0.079
V292,5.570,6.866,0.121
V293,-2.501,-7.096,0.136
V294,-3.605,-3.935,0.137
V295,-17.287,-0.710,0.127
V296,-8.648,0.291,0.000
V297,-0.885,-0.451,0.122
V298,-0.050,-30.056,0.035
V299,-1.145,-0.156,0.078
V300,-0.163,-8.109,0.059
V301,-8.861,-0.904,0.119
V302,-3.396,0.175,0.000
V303,-2.331,-3.267,0.111
V304,-35.618,-0.650,0.178
V305,-1.977,-2.836,0.189
V306,-0.303,-5.561,0.000
V307,-22.939,-0.749,0.204
V308,-24.052,-0.632,0.110
V309,-46.839,0.078,0.000
V310,-1.239,-1.278,0.000
V311,-1.233,-0.345,0.066
V312,-1.021,-3.506,0.123
V313,-0.501,-2.954,0.000
V314,-0.233,-6.859,0.000
V315,-49.053,-0.331,0.110
V316,4.659,5.992,0.136
V317,-33.627,-0.648,0.161
V318,-0.536,-2.272,0.000
V319,-11.809,-2.072,0.308
V320,20.301,3.771,0.041
V321,-9.054,-1.752,0.118
V322,-0.940,-1.328,0.161
V323,-2.316,-1.217,0.192
V324,-9.088,-3.113,0.187
V325,-7.923,-1.662,0.150
V326,-0.794,-2.098,0.172
V327,-0.503,-2.010,0.000
V328,5.076,7.511,0.129
V329,-0.995,-0.992,0.000
V330,28.264,2.893,0.054
V331,-3.173,-0.458,0.237
V332,-61.720,0.292,0.000
V333,-0.721,-1.680,0.013
V334,-17.421,-1.944,0.205
V335,-2.643,-0.951,0.188
V336,-0.985,-14.129,0.167
V337,1.875,9.458,0.136
V338,-2.518,-3.262,0.103
V339,-8.649,0.291,0.000
V340,-0.393,-4.808,0.000
V341,-17.650,-0.707,0.110
V342,-46.854,0.078,0.000
V343,-0.720,-1.027,0.132
V344,0.526,80.254,0.182
V345,-0.739,-1.104,0.000
V346,0.193,8.889,0.006
V347,-0.133,-13.665,0.002
V348,-0.716,-1.976,0.103
V349,-0.177,-7.058,0.000
V350,0.147,11.706,0.002
V351,-1.010,-1.224,0.179
V352,-0.712,-1.792,0.013
V353,-0.608,-1.511,0.000
V354,20.059,3.790,0.049
V355,20.300,3.771,0.041
V356,-3.502,0.197,0.000
V357,-13.712,-3.868,0.229
V358,-0.233,-7.410,0.000
V359,-2.760,-0.072,0.016
V360,-0.195,-6.538,0.063
V361,-43.769,0.065,0.089
V362,20.199,3.782,0.057
V363,-8.244,-2.820,0.205
V364,-0.504,-2.020,0.000
V365,-6.701,-1.560,0.118
V366,5.560,6.885,0.121
V367,-1.205,-1.303,0.024
V368,21.910,3.925,0.073
V369,-49.030,-0.331,0.110
V370,-4.378,-6.347,0.144
V371,-0.288,-5.126,0.078
V372,0.053,34.532,0.042
V373,-0.456,-2.615,0.000
V374,-2.042,-1.166,0.163
V375,-0.930,-0.228,0.079
V376,-50.471,-0.334,0.102
V377,-3.115,-0.924,0.188
V378,-0.872,-16.114,0.190
V379,-0.641,-1.499,0.000
V380,-1.138,-0.183,0.051
V381,20.849,3.775,0.089
V382,20.241,3.761,0.033
V383,-17.046,-1.883,0.205
V384,-0.097,-13.720,0.003
V385,-0.635,-1.431,0.000
V386,-0.740,-0.925,0.132
V387,-0.266,-4.117,0.001
V388,-22.863,-0.655,0.110
V389,-12.471,-0.609,0.254
V390,-24.037,-0.632,0.110
V391,-1.138,-0.183,0.051
V392,21.920,3.162,0.074
V393,-0.494,-2.997,0.000
V394,-61.731,0.292,0.000
V395,-1.025,-0.621,0.052
V396,-8.649,0.291,0.000
V397,-9.112,-2.765,0.063
V398,20.060,3.790,0.049
V399,20.060,3.790,0.049
V400,-8.497,-2.811,0.204
V401,-6.905,-2.819,0.205
V402,-0.940,-1.328,0.161
V403,-0.105,-15.450,0.001
V404,-11.020,-1.879,0.181
V405,-47.480,-0.324,0.119
V406,-8.520,-0.576,0.262
V407,-1.714,-2.056,0.123
V408,-48.047,0.074,0.076
V409,-0.257,-4.524,0.004
V410,-49.007,-0.331,0.110
V411,-10.379,-1.869,0.197
V412,-0.804,-1.441,0.000
V413,-0.071,-20.435,0.003
V414,-0.264,-5.691,0.000
V415,-0.991,-1.618,0.167
V416,-1.337,-0.901,0.024
V417,-0.443,-3.193,0.068
V418,-12.466,-0.609,0.254
V419,-9.249,-1.782,0.189
V420,-47.454,-0.324,0.119
V421,-0.229,-7.866,0.000
V422,19.945,3.795,0.057
V423,-0.339,-2.702,0.001
V424,-47.328,0.076,0.051
V425,18.369,3.732,0.049
V426,-0.812,-1.041,0.000
V427,-0.436,-3.018,0.000
V428,-0.434,-2.654,0.000
V429,-17.836,-0.680,0.127
V430,-2.487,-0.793,0.107
V431,-61.743,0.292,0.000
V432,-1.438,-0.769,0.022
V433,-0.856,-2.037,0.153
V434,-43.260,0.066,0.076
V435,21.572,3.893,0.057
V436,-8.484,-2.782,0.118
V437,-19.324,-1.502,0.197
V438,-0.223,-8.064,0.000
V439,-0.502,-2.018,0.000
V440,-1.016,-1.251,0.020
V441,-0.272,-6.524,0.000
V442,-0.979,-1.411,0.183
V443,-1.127,-0.516,0.067
V444,-5.685,-2.809,0.189
V445,-0.885,-0.451,0.122
V446,-1.045,-0.268,0.049
V447,-19.417,-1.494,0.197
V448,-0.935,-0.227,0.079
V449,-37.732,-0.651,0.169
V450,-11.528,-3.105,0.116
V451,-43.785,0.065,0.089
V452,-33.792,-0.647,0.153
V453,-61.755,0.292,0.000
V454,-1.353,-0.251,0.067
V455,-0.236,-7.943,0.000
V456,-39.117,0.064,0.000
V457,-24.021,-0.632,0.110
V458,-0.485,-2.212,0.000
V459,-0.506,-2.322,0.000
V460,-0.894,-0.618,0.000
V461,-0.807,-2.330,0.180
V462,-0.532,-2.797,0.000
V463,20.061,3.790,0.049
V464,-0.962,-2.606,0.195
V465,-8.102,-0.650,0.252
V466,-0.264,-5.923,0.000
V467,-8.891,-0.928,0.136
V468,0.072,26.710,0.018
V469,-3.261,-7.811,0.197
V470,-0.196,-8.721,0.031
V471,-1.791,-1.061,0.192
V472,-18.907,-1.430,0.346
V473,-0.292,-5.127,0.000
V474,-8.649,0.291,0.000
V475,20.197,3.782,0.057
V476,-8.714,-1.747,0.102
V477,20.061,3.790,0.049
V478,15.580,4.087,0.049
V479,-16.954,-1.899,0.205
V480,-48.983,-0.331,0.110
V481,-2.213,-19.334,0.250
V482,-6.726,-6.261,0.205
V483,-1.751,-1.451,0.105
V484,-17.641,-0.707,0.110
V485,-1.146,-0.157,0.078
V486,-7.032,-2.777,0.102
V487,-29.974,-0.613,0.102
V488,-0.772,-1.755,0.026
V489,-29.957,-0.613,0.102
V490,2.640,9.950,0.152
