,Discriminacao,Dificuldade,Adivinhacao
V113,2.676,-3.155,0.140
V114,7.743,-0.888,0.049
V115,-3.279,-3.281,0.030
V116,-4.256,-1.650,0.681
V117,2.676,-3.156,0.141
V118,-7.772,-0.666,0.001
V119,2.675,-3.156,0.141
V120,2.675,-3.156,0.141
V121,2.675,-3.156,0.142
V122,10.615,-0.025,0.154
V123,5.435,-1.049,0.127
V124,10.337,0.631,0.466
V125,2.674,-3.157,0.143
V126,9.383,-0.702,0.049
V127,2.673,-3.157,0.143
V128,2.673,-3.157,0.143
V129,-1.404,-4.848,0.682
V130,2.673,-3.157,0.144
V131,-7.442,-0.694,0.001
V132,2.672,-3.158,0.144
V133,-7.451,-0.694,0.001
V134,-5.259,-0.228,0.001
V135,3.110,-0.089,0.268
V136,2.672,-3.158,0.144
V137,2.671,-3.158,0.145
V138,8.639,0.947,0.389
V139,-7.094,-1.342,0.469
V140,-9.627,-0.541,0.001
V141,4.762,-1.264,0.134
V142,1.802,-2.060,0.064
V143,-40.066,-0.753,0.001
V144,2.670,-3.159,0.146
V145,-36.990,-0.687,0.001
V146,-0.655,-10.207,0.682
V147,2.669,-3.159,0.147
V148,2.669,-3.159,0.147
V149,-7.381,-0.819,0.632
V150,2.669,-3.160,0.147
V151,6.136,-0.880,0.057
V152,2.668,-3.160,0.148
V153,9.336,-0.702,0.050
V154,10.080,-0.525,0.049
V155,8.630,-0.595,0.060
V156,2.668,-3.160,0.148
V157,-3.168,-2.293,0.674
V158,2.990,-1.069,0.069
V159,13.909,0.052,0.158
V160,2.167,-0.663,0.071
V161,7.414,-0.706,0.063
V162,7.743,-0.888,0.049
V163,5.025,-1.089,0.059
V164,2.668,-3.160,0.149
V165,-40.066,-0.753,0.001
V166,5.429,-1.048,0.133
V167,-8.683,-0.589,0.001
V168,0.595,-2.826,0.066
V169,8.484,-0.788,0.051
V170,2.666,-3.161,0.150
V171,2.666,-3.161,0.150
V172,9.383,-0.702,0.050
V173,2.666,-3.161,0.150
V174,2.665,-3.162,0.151
V175,0.951,-2.783,0.066
V176,-4.415,-2.531,0.371
V177,1.172,2.596,0.483
V178,7.461,-0.843,0.054
V179,-3.281,-0.980,0.001
V180,-3.197,-0.123,0.001
V181,9.336,-0.702,0.050
V182,4.758,-1.263,0.139
V183,5.427,-1.047,0.135
V184,7.642,-0.769,0.055
V185,3.504,-1.522,0.045
V186,-18.633,-0.803,0.579
V187,-5.313,-1.797,0.500
V188,0.147,51.247,0.681
V189,2.664,-3.162,0.152
V190,-3.156,-0.239,0.002
V191,-7.160,-0.724,0.001
V192,5.312,-0.983,0.068
V193,-0.251,11.000,0.072
V194,2.663,-3.162,0.152
V195,-4.414,-1.595,0.681
V196,7.743,-0.888,0.049
V197,-7.491,-0.693,0.001
V198,2.663,-3.163,0.153
V199,4.756,-1.263,0.141
V200,7.019,-0.764,0.119
V201,4.755,-1.263,0.141
V202,2.935,-0.148,0.228
V203,-8.840,-0.590,0.310
V204,0.749,-3.173,0.070
V205,6.782,-0.860,0.057
V206,2.661,-3.164,0.154
V207,-11.296,-0.907,0.496
V208,4.755,-1.262,0.142
V209,2.661,-3.164,0.155
V210,-2.334,-0.265,0.004
V211,-6.297,-1.378,0.621
V212,4.442,0.050,0.380
V213,4.754,-1.262,0.143
V214,2.660,-3.165,0.156
V215,4.753,-1.262,0.143
V216,4.753,-1.262,0.144
V217,2.659,-3.165,0.157
V218,7.299,-0.808,0.056
V219,2.722,-0.654,0.076
V220,2.658,-3.166,0.157
V221,-10.490,-0.579,0.186
V222,-2.488,0.327,0.002
V223,2.658,-3.166,0.158
V224,-5.274,-1.004,0.001
V225,7.772,-0.707,0.057
V226,8.569,-0.731,0.052
V227,2.657,-3.166,0.158
V228,1.653,-0.882,0.100
V229,4.752,-1.262,0.145
V230,-5.944,-0.546,0.009
V231,2.656,-3.166,0.159
V232,0.731,-1.911,0.135
V233,2.656,-3.167,0.159
V234,-5.597,0.263,0.002
V235,-8.072,-0.640,0.001
V236,2.656,-3.167,0.160
V237,4.725,-1.124,0.066
V238,1.742,-0.747,0.132
V239,2.655,-3.167,0.160
V240,2.655,-3.167,0.160
V241,4.725,-1.124,0.066
V242,2.654,-3.168,0.161
V243,4.749,-1.262,0.148
V244,2.653,-3.168,0.162
V245,2.653,-3.168,0.162
V246,-7.486,-0.693,0.001
V247,10.838,0.893,0.388
V248,-6.139,-0.848,0.001
V249,4.748,-1.262,0.149
V250,5.417,-1.046,0.144
V251,2.652,-3.169,0.163
V252,2.651,-3.169,0.164
V253,6.782,-0.860,0.057
V254,9.098,-0.703,0.051
V255,2.651,-3.170,0.164
V256,-6.378,-0.470,0.008
V257,2.650,-3.170,0.164
V258,-38.214,-0.705,0.001
V259,6.489,-0.929,0.053
V260,0.421,20.687,0.620
V261,-1.025,1.294,0.437
V262,2.650,-3.170,0.165
V263,1.318,-1.995,0.067
V264,2.649,-3.171,0.166
V265,-38.350,-0.853,0.001
V266,-1.919,-0.285,0.002
V267,3.053,-0.798,0.063
V268,-2.020,-7.639,0.030
V269,-2.539,-0.659,0.002
V270,2.648,-3.171,0.166
V271,4.745,-1.261,0.152
V272,7.961,-0.645,0.068
V273,2.647,-3.172,0.167
V274,2.647,-3.172,0.167
V275,2.647,-3.172,0.168
V276,5.316,-0.982,0.067
V277,9.682,0.563,0.104
V278,2.646,-3.172,0.168
V279,-8.411,-0.615,0.001
V280,-6.366,-1.153,0.642
V281,2.646,-3.173,0.169
V282,8.680,-0.820,0.048
V283,2.945,-0.433,0.109
V284,-11.092,-0.751,0.224
V285,2.645,-3.173,0.169
V286,2.645,-3.173,0.169
V287,4.742,-1.261,0.155
V288,2.644,-3.174,0.170
V289,2.643,-3.174,0.171
V290,2.643,-3.174,0.171
V291,4.740,-1.261,0.156
V292,-10.505,-1.006,0.506
V293,7.743,-0.888,0.050
V294,8.164,-1.162,0.047
V295,6.562,-0.984,0.052
V296,10.158,0.437,0.282
V297,4.085,-1.386,0.060
V298,7.743,-0.888,0.050
V299,7.559,-0.677,0.061
V300,9.098,-0.703,0.052
V301,-4.107,-2.569,0.371
V302,4.740,-1.260,0.157
V303,5.409,-1.045,0.151
V304,-8.058,-0.640,0.001
V305,9.098,-0.703,0.052
V306,4.380,0.022,0.429
V307,5.409,-1.045,0.152
V308,7.094,-0.776,0.059
V309,2.641,-3.176,0.173
V310,7.280,-0.705,0.070
V311,0.976,-1.796,0.070
V312,2.640,-3.176,0.173
V313,5.877,-0.934,0.148
V314,9.957,-0.701,0.047
V315,6.489,-0.929,0.053
V316,-1.389,-1.106,0.022
V317,2.639,-3.176,0.174
V318,7.973,-0.646,0.068
V319,2.639,-3.177,0.175
V320,4.946,-1.100,0.060
V321,-0.120,14.037,0.210
V322,3.963,-0.775,0.071
V323,2.639,-3.177,0.175
V324,7.472,-0.771,0.055
V325,2.638,-3.177,0.175
V326,2.638,-3.177,0.176
V327,2.637,-3.178,0.176
V328,2.637,-3.178,0.177
V329,2.636,-3.178,0.177
V330,-40.066,-0.753,0.001
V331,2.635,-3.179,0.178
V332,-11.820,0.674,0.353
V333,2.635,-3.179,0.178
V334,-7.520,-0.694,0.001
V335,7.947,-0.765,0.054
V336,-8.759,-0.715,0.001
V337,0.399,20.773,0.665
V338,4.734,-1.260,0.162
V339,2.634,-3.180,0.179
V340,2.634,-3.180,0.179
V341,4.733,-1.260,0.163
V342,8.785,-0.704,0.052
V343,8.484,-0.788,0.051
V344,4.733,-1.260,0.164
V345,-7.087,-0.724,0.001
V346,7.547,-0.677,0.062
V347,-5.907,-0.962,0.001
V348,3.503,-1.522,0.045
V349,2.632,-3.181,0.181
V350,-7.643,-0.684,0.076
V351,2.632,-3.181,0.181
V352,5.402,-1.043,0.159
V353,7.920,-0.647,0.065
V354,-7.846,-0.647,0.036
V355,4.731,-1.259,0.165
V356,4.731,-1.259,0.165
V357,-2.657,-1.099,0.002
V358,-8.520,-0.602,0.079
V359,2.630,-3.182,0.183
V360,2.629,-3.182,0.183
V361,3.561,1.787,0.673
V362,2.629,-3.183,0.183
V363,4.730,-1.259,0.167
V364,12.881,0.325,0.262
V365,2.628,-3.183,0.184
V366,2.628,-3.184,0.185
V367,2.627,-3.184,0.185
V368,-4.605,-1.167,0.001
V369,2.627,-3.184,0.185
V370,2.094,-1.146,0.054
V371,4.728,-1.259,0.169
V372,-11.751,-0.642,0.195
V373,-3.555,0.387,0.008
V374,2.626,-3.185,0.186
V375,2.625,-3.185,0.187
V376,7.279,-0.705,0.069
V377,2.625,-3.185,0.187
V378,5.396,-1.043,0.164
V379,-8.611,-0.910,0.152
V380,2.624,-3.186,0.188
V381,-2.073,-3.398,0.682
V382,-8.393,-0.616,0.007
V383,2.623,-3.186,0.188
V384,5.395,-1.042,0.165
V385,6.984,-0.758,0.142
V386,-7.386,-0.694,0.001
V387,2.622,-3.187,0.189
V388,-4.381,-1.172,0.054
V389,-8.451,-1.260,0.580
V390,5.347,-0.980,0.060
V391,2.621,-3.187,0.190
V392,2.621,-3.187,0.190
V393,5.312,-0.983,0.068
V394,2.620,-3.188,0.191
V395,2.620,-3.188,0.191
V396,2.620,-3.188,0.191
V397,1.526,-0.719,0.119
V398,2.619,-3.189,0.192
V399,5.392,-1.042,0.167
V400,-3.213,-2.084,0.696
V401,2.618,-3.189,0.193
V402,-1.176,-0.295,0.016
V403,2.553,-0.227,0.234
V404,2.618,-3.190,0.193
V405,3.737,-0.788,0.066
V406,2.617,-3.190,0.193
V407,2.617,-3.190,0.194
V408,5.390,-1.042,0.169
V409,4.720,-1.258,0.176
V410,-3.651,-0.099,0.001
V411,-7.108,-0.724,0.001
V412,6.489,-0.929,0.053
V413,1.607,-1.053,0.083
V414,3.597,-0.145,0.251
V415,2.615,-3.191,0.195
V416,6.545,-0.783,0.066
V417,4.719,-1.258,0.177
V418,-37.449,-0.693,0.001
V419,2.614,-3.192,0.196
V420,10.807,0.481,0.318
V421,-8.557,-0.546,0.523
V422,-5.375,-0.646,0.002
V423,-9.519,-0.566,0.150
V424,2.613,-3.192,0.197
V425,2.613,-3.192,0.197
V426,12.191,0.325,0.334
V427,-8.117,-0.640,0.001
V428,2.612,-3.193,0.198
V429,2.612,-3.193,0.198
V430,-11.531,-0.626,0.390
V431,-8.980,0.222,0.163
V432,2.611,-3.193,0.198
V433,2.611,-3.194,0.199
V434,4.791,-1.249,0.177
V435,4.799,-0.615,0.068
V436,4.715,-1.257,0.180
V437,-3.228,-4.155,0.363
V438,4.715,-1.257,0.181
V439,7.299,-0.808,0.056
V440,-11.778,-0.719,0.498
V441,4.715,-1.257,0.181
V442,5.385,-1.041,0.174
V443,5.384,-1.041,0.175
V444,2.607,-3.196,0.202
V445,2.607,-3.196,0.202
V446,4.713,-1.257,0.183
V447,9.957,-0.701,0.047
V448,6.489,-0.929,0.054
V449,2.606,-3.197,0.203
V450,2.606,-3.197,0.203
V451,9.010,0.733,0.311
V452,-5.308,-1.002,0.001
V453,5.382,-1.040,0.176
V454,-8.602,-1.031,0.329
V455,-2.280,0.518,0.002
V456,2.605,-3.198,0.204
V457,-11.386,-0.638,0.177
V458,2.604,-3.198,0.204
V459,-2.341,0.200,0.074
V460,11.970,0.129,0.165
V461,9.337,-0.702,0.050
V462,2.604,-3.198,0.205
V463,2.603,-3.198,0.205
V464,2.603,-3.199,0.206
V465,9.772,-0.724,0.048
V466,2.602,-3.199,0.206
V467,2.602,-3.199,0.207
V468,-8.190,-0.666,0.001
V469,5.379,-1.040,0.179
V470,2.601,-3.200,0.207
V471,5.879,1.230,0.549
V472,-5.791,-0.914,0.001
V473,-3.446,0.244,0.002
V474,6.650,-0.800,0.159
V475,2.600,-3.201,0.208
V476,2.599,-3.201,0.209
V477,4.707,-1.256,0.188
V478,5.333,-0.981,0.061
V479,7.287,-0.705,0.070
V480,5.849,-0.928,0.176
V481,-12.657,-0.717,0.150
V482,2.598,-3.202,0.210
V483,-2.355,-4.910,0.409
V484,-1.134,-5.056,0.681
V485,-5.415,0.353,0.249
V486,2.597,-3.202,0.210
V487,2.597,-3.202,0.211
V488,2.596,-3.203,0.211
V489,4.704,-1.256,0.190
V490,6.522,-0.868,0.058
V491,4.704,-1.256,0.191
V492,2.595,-3.204,0.212
V493,8.662,-0.593,0.063
V494,-1.242,-5.449,0.689
V495,-6.619,-0.471,0.001
V496,7.972,-0.706,0.055
V497,13.275,0.307,0.383
V498,5.025,0.181,0.476
V499,4.703,-1.256,0.191
V500,-3.213,-0.331,0.006
V501,-7.476,-0.693,0.001
