,Discriminacao,Dificuldade,Adivinhacao
V74,5.069,-1.755,0.032
V75,1.904,-1.353,0.036
V76,3.289,-1.371,0.274
V77,2.378,-1.384,0.045
V78,2.465,-1.835,0.055
V79,1.401,-1.694,0.121
V80,3.945,-0.031,0.401
V81,2.183,-2.055,0.266
V82,2.275,-2.471,0.041
V83,1.495,-0.784,0.118
V84,1.255,0.326,0.488
V85,2.210,-1.039,0.161
V86,3.724,-1.707,0.060
V87,2.518,-1.966,0.063
V88,5.413,-1.594,0.278
V89,1.921,-1.791,0.089
V90,4.385,-0.843,0.588
V91,2.024,-1.862,0.071
V92,5.426,-1.589,0.287
V93,5.833,-1.282,0.272
V94,1.861,-2.679,0.057
V95,2.275,-2.471,0.041
V96,4.703,-1.494,0.052
V97,2.954,-1.451,0.270
V98,2.274,-2.471,0.041
V99,2.473,-2.157,0.036
V100,4.705,-1.494,0.053
V101,2.341,-1.085,0.400
V102,2.302,-1.438,0.044
V103,1.227,-1.197,0.160
V104,3.368,-0.410,0.422
V105,4.530,-1.201,0.031
V106,2.318,-1.317,0.045
V107,1.794,-1.833,0.081
V108,1.918,-0.929,0.158
V109,6.441,-1.342,0.020
V110,5.927,-1.400,0.089
V111,5.162,-0.970,0.630
V112,1.503,-1.924,0.093
V113,3.354,-1.450,0.021
V114,4.338,-1.896,0.038
V115,2.274,-2.472,0.042
V116,7.141,-0.836,0.014
V117,1.086,-1.749,0.118
V118,1.481,-3.195,0.092
V119,4.973,-0.965,0.114
V120,5.972,-1.557,0.154
V121,3.724,-1.707,0.060
V122,3.561,-1.586,0.039
V123,5.926,-1.400,0.089
V124,5.321,-1.756,0.047
V125,5.069,-1.755,0.032
V126,2.095,-1.172,0.059
V127,1.862,-2.384,0.059
V128,4.338,-1.896,0.038
V129,6.096,-1.309,0.139
V130,2.040,-0.534,0.034
V131,4.865,-0.818,0.100
V132,2.877,-1.621,0.036
V133,3.433,-1.579,0.039
V134,6.175,-1.592,0.021
V135,2.274,-2.472,0.042
V136,5.069,-1.755,0.032
V137,2.679,-2.125,0.045
V138,4.719,-1.221,0.535
V139,1.918,-0.986,0.024
V140,1.863,-1.622,0.136
V141,3.687,-1.278,0.019
V142,1.266,-0.992,0.222
V143,5.070,-1.755,0.032
V144,1.876,-2.365,0.058
V145,2.622,-2.136,0.043
V146,7.870,-0.640,0.344
V147,1.065,-0.556,0.285
V148,4.706,-1.493,0.053
V149,2.274,-2.472,0.042
V150,3.934,-1.324,0.294
V151,7.894,-1.099,0.013
V152,3.450,-2.468,0.156
V153,6.439,-1.342,0.020
V154,4.708,-1.493,0.053
V155,3.477,-0.697,0.101
V156,1.015,-1.457,0.068
V157,3.213,-0.842,0.213
V158,5.070,-1.755,0.032
V159,2.518,-1.966,0.063
V160,1.845,-2.219,0.072
V161,6.431,-1.342,0.020
V162,7.512,-1.092,0.107
V163,5.412,-1.594,0.277
V164,1.590,-2.024,0.070
V165,4.710,-1.493,0.053
V166,2.325,-2.454,0.044
V167,2.678,-2.125,0.045
V168,4.908,-2.192,0.034
V169,2.188,-2.051,0.268
V170,1.514,-1.576,0.264
V171,1.933,-2.607,0.047
V172,2.165,-2.263,0.058
V173,0.716,-1.118,0.068
V174,2.710,-2.131,0.049
V175,3.822,-1.397,0.017
V176,2.710,-2.131,0.049
V177,5.426,-1.589,0.287
V178,1.625,-2.146,0.066
V179,2.886,-1.846,0.337
V180,1.861,-2.679,0.058
V181,4.261,-1.085,0.014
V182,6.170,-1.592,0.021
V183,5.884,-0.757,0.100
V184,1.633,-2.078,0.071
V185,1.121,-1.825,0.243
V186,2.214,-0.568,0.496
V187,2.184,-1.447,0.082
V188,6.169,-1.592,0.021
V189,0.698,-1.909,0.243
V190,5.412,-1.594,0.277
V191,2.845,-1.604,0.037
V192,1.155,-1.464,0.133
V193,3.427,-2.478,0.151
V194,1.655,-0.165,0.448
V195,5.071,-1.754,0.032
V196,5.071,-1.754,0.032
V197,4.950,-1.626,0.399
V198,4.338,-1.896,0.038
V199,1.757,-3.109,0.055
V200,4.712,-1.492,0.053
V201,7.078,-0.923,0.104
V202,4.338,-1.896,0.038
V203,2.117,-1.658,0.036
V204,2.971,-1.444,0.046
V205,6.071,-0.640,0.224
V206,1.279,-3.197,0.065
V207,5.699,-1.275,0.285
V208,1.257,-1.006,0.037
V209,3.538,-1.586,0.038
V210,2.518,-1.966,0.063
V211,5.314,-1.756,0.047
V212,1.649,7.515,0.294
V213,2.536,-1.430,0.114
V214,1.918,-2.333,0.060
V215,2.678,-2.125,0.046
V216,3.719,-1.148,0.083
V217,7.273,-0.918,0.102
V218,4.251,-1.259,0.076
V219,1.876,-2.364,0.058
V220,6.431,-1.342,0.020
V221,2.077,-1.567,0.034
V222,3.300,-1.398,0.158
V223,2.534,-0.923,0.242
V224,4.339,-1.896,0.039
V225,3.414,-2.483,0.149
V226,1.353,-1.662,0.169
V227,5.071,-1.754,0.032
V228,2.064,-2.926,0.043
V229,5.276,-0.764,0.615
V230,7.219,-0.901,0.209
V231,2.357,-0.854,0.273
V232,1.502,-2.092,0.066
V233,1.381,-2.341,0.209
V234,4.339,-1.896,0.039
V235,1.944,-1.961,0.076
V236,3.230,-1.188,0.019
V237,2.555,-1.076,0.023
V238,3.410,-2.484,0.148
V239,5.072,-1.754,0.032
V240,1.070,-1.542,0.072
V241,5.900,-1.402,0.088
V242,7.188,-0.901,0.211
V243,2.761,-1.262,0.019
V244,1.034,-0.739,0.268
V245,5.072,-1.754,0.032
V246,3.349,-0.987,0.147
V247,2.254,-1.177,0.425
V248,5.073,-1.754,0.033
V249,3.725,-1.706,0.060
V250,2.087,-1.493,0.076
V251,5.411,-1.594,0.277
V252,2.026,-1.076,0.283
V253,2.334,-1.559,0.039
