Metodo,Acuracia
GaussianNB,0.7532467532467533
BernoulliNB,0.6233766233766234
KNeighborsClassifier(2),0.6883116883116883
KNeighborsClassifier(3),0.6926406926406926
KNeighborsClassifier(5),0.6883116883116883
KNeighborsClassifier(8),0.7056277056277056
DecisionTreeClassifier(),0.6883116883116883
RandomForestClassifier(3_estimators),0.645021645021645
RandomForestClassifier(5_estimators),0.6926406926406926
RandomForestClassifier,0.7316017316017316
SVM,0.6493506493506493
MLPClassifier,0.670995670995671
rand1,0.5367965367965368
rand2,0.5367965367965368
rand3,0.4675324675324675
majoritario,0.6493506493506493
minoritario,0.35064935064935066
pessimo,0.0
otimo,1.0
