Clf,Score
GaussianNB,25.156591683302278
BernoulliNB,25.156591683302278
KNeighborsClassifier(2),25.156591683302278
KNeighborsClassifier(3),25.156591683302278
KNeighborsClassifier(5),25.156591683302278
KNeighborsClassifier(8),25.156591683302278
DecisionTreeClassifier(),25.156591683302278
RandomForestClassifier(3_estimators),25.156591683302278
RandomForestClassifier(5_estimators),25.156591683302278
RandomForestClassifier,25.156591683302278
MLPClassifier,25.156591683302278
otimo,25.156591683302278
minoritario,29.920752444587016
rand3,31.184228860253842
rand2,31.93951746429274
majoritario,31.960835514468428
SVM,31.999705510791582
rand1,35.72806617057898
pessimo,36.39230160840886
