,Discriminacao,Dificuldade,Adivinhacao
V200,-1.079,1.235,0.000
V201,2.309,-0.823,0.000
V202,-4.262,0.199,0.000
V203,-0.730,2.854,0.000
V204,-1.086,2.899,0.000
V205,-1.564,1.639,0.000
V206,-3.890,0.913,0.000
V207,-2.018,-0.035,0.000
V208,-4.317,-0.235,0.000
V209,-1.236,1.848,0.000
V210,-2.069,2.166,0.000
V211,-0.992,2.333,0.000
V212,-4.081,0.050,0.000
V213,0.569,-0.959,0.000
V214,1.733,-0.255,0.000
V215,-1.405,1.251,0.000
V216,-4.095,0.752,0.000
V217,1.346,0.147,0.000
V218,-2.556,-0.292,0.000
V219,-1.758,0.718,0.000
V220,3.675,0.369,0.000
V221,-1.094,1.082,0.000
V222,-3.504,0.966,0.000
V223,2.686,-0.016,0.000
V224,18.921,3.844,0.131
V225,-2.637,-0.156,0.000
V226,-1.901,1.370,0.000
V227,-3.375,-0.128,0.000
V228,-31.697,0.670,0.036
V229,-4.441,0.861,0.000
V230,-3.138,-0.169,0.000
V231,-0.795,1.408,0.000
V232,1.513,1.011,0.000
V233,1.031,0.926,0.000
V234,-1.237,2.561,0.000
V235,-2.006,-0.178,0.000
V236,-2.337,0.194,0.000
V237,-1.242,2.159,0.000
V238,-1.965,1.223,0.000
V239,-1.443,2.111,0.000
V240,-1.578,1.323,0.000
V241,-2.479,1.045,0.000
V242,2.718,-0.205,0.000
V243,-2.916,-0.023,0.000
V244,2.323,0.145,0.000
V245,1.518,0.429,0.000
V246,-1.142,3.006,0.000
V247,2.236,-0.047,0.000
V248,-2.037,-0.549,0.000
V249,2.327,0.046,0.000
V250,-1.047,2.792,0.000
V251,-3.108,0.430,0.000
V252,-2.704,-0.295,0.000
V253,-2.174,-0.326,0.000
V254,1.694,-0.300,0.000
V255,-2.523,0.237,0.000
V256,-1.691,1.961,0.000
V257,1.556,-0.239,0.000
V258,-1.695,1.584,0.000
V259,-2.167,-0.233,0.000
V260,-0.830,3.024,0.000
V261,1.184,0.470,0.000
V262,-2.158,1.193,0.000
V263,-1.474,1.976,0.000
V264,-2.377,1.291,0.000
V265,-4.735,0.419,0.000
V266,2.360,0.244,0.000
V267,-4.222,0.533,0.000
V268,-1.887,-0.219,0.000
V269,-2.088,0.207,0.000
V270,-1.014,2.423,0.000
V271,-0.877,2.402,0.000
V272,1.559,-0.664,0.000
V273,-1.014,3.001,0.000
V274,-2.939,-0.071,0.000
V275,-2.348,-0.004,0.000
V276,-4.147,0.149,0.000
V277,-64.414,-0.007,0.000
V278,3.757,0.478,0.000
V279,-0.839,2.860,0.000
V280,-2.023,1.278,0.000
V281,-1.691,1.961,0.000
V282,-1.201,0.241,0.000
V283,-3.981,0.311,0.000
V284,1.504,-0.613,0.000
V285,-2.878,-0.432,0.000
V286,2.990,0.485,0.000
V287,1.128,1.668,0.000
V288,-1.293,2.505,0.000
V289,2.914,-0.690,0.000
V290,-1.251,2.402,0.000
V291,-2.889,-0.022,0.000
V292,0.929,-0.611,0.000
V293,1.028,-0.436,0.000
V294,-1.610,1.705,0.000
V295,-2.918,-0.023,0.000
V296,-2.736,1.443,0.000
V297,-2.881,0.125,0.000
V298,-0.798,0.550,0.000
V299,-2.707,-0.295,0.000
V300,-1.978,1.423,0.000
