Metodo,Acuracia
GaussianNB,0.8063872255489022
BernoulliNB,0.9540918163672655
KNeighborsClassifier(2),0.9401197604790419
KNeighborsClassifier(3),0.9540918163672655
KNeighborsClassifier(5),0.9401197604790419
KNeighborsClassifier(8),0.9341317365269461
DecisionTreeClassifier(),0.9580838323353293
RandomForestClassifier(3_estimators),0.9700598802395209
RandomForestClassifier(5_estimators),0.9720558882235529
RandomForestClassifier,0.9700598802395209
SVM,0.9221556886227545
MLPClassifier,0.9740518962075848
rand1,0.49700598802395207
rand2,0.46506986027944114
rand3,0.4870259481037924
majoritario,0.8602794411177644
minoritario,0.13972055888223553
pessimo,0.0
otimo,1.0
