,Discriminacao,Dificuldade,Adivinhacao
V275,-15.673,-0.501,0.000
V276,-17.031,-2.812,0.159
V277,-12.154,-0.594,0.000
V278,-12.467,-0.596,0.000
V279,-0.409,4.565,0.001
V280,-12.912,-0.557,0.000
V281,-0.196,-9.470,0.000
V282,17.559,1.398,0.302
V283,-0.209,-1.174,0.003
V284,0.400,7.027,0.666
V285,-0.963,-2.920,0.412
V286,14.890,0.683,0.036
V287,17.239,0.642,0.060
V288,0.897,-0.320,0.001
V289,26.857,0.755,0.060
V290,22.505,0.741,0.072
V291,-8.888,-0.373,0.000
V292,-0.371,4.228,0.001
V293,-22.758,-0.716,0.000
V294,1.031,16.696,0.038
V295,-0.721,-3.761,0.000
V296,-0.284,6.189,0.006
V297,4.760,0.688,0.265
V298,-0.167,10.973,0.046
V299,19.734,0.627,0.083
V300,-7.330,-4.316,0.277
V301,0.535,-0.645,0.008
V302,15.036,0.660,0.036
V303,-0.242,-8.297,0.000
V304,6.698,0.971,0.048
V305,0.914,2.551,0.276
V306,-0.520,-3.977,0.000
V307,-0.276,-8.181,0.000
V308,-0.437,4.513,0.001
V309,1.445,-0.346,0.007
V310,-0.301,-8.560,0.000
V311,-0.204,-8.529,0.001
V312,-0.183,-10.152,0.001
V313,2.284,1.122,0.181
V314,-13.019,-0.610,0.000
V315,-0.160,7.942,0.026
V316,-0.464,-6.563,0.000
V317,17.875,0.574,0.369
V318,20.598,1.994,0.190
V319,-0.449,5.407,0.002
V320,21.308,0.607,0.071
V321,-0.329,2.394,0.000
V322,-12.786,-0.609,0.000
V323,-0.334,6.803,0.007
V324,-0.289,-6.241,0.000
V325,6.768,0.971,0.048
V326,-0.130,-11.985,0.006
V327,-0.346,6.357,0.006
V328,26.883,0.755,0.060
V329,-12.988,-0.575,0.011
V330,-0.347,-7.161,0.000
V331,3.077,0.791,0.248
V332,-0.437,4.514,0.001
V333,24.273,0.759,0.048
V334,-0.136,-13.206,0.001
V335,-0.731,-4.057,0.001
V336,2.172,3.974,0.361
V337,-13.458,-0.547,0.000
V338,1.872,5.381,0.198
V339,-15.546,-0.528,0.000
V340,-0.090,15.817,0.061
V341,-0.397,-5.989,0.000
V342,-0.470,4.433,0.001
V343,14.996,0.683,0.036
V344,-0.217,9.997,0.037
V345,-0.319,7.698,0.005
V346,-14.092,-0.553,0.000
V347,-1.566,-2.012,0.000
V348,-0.312,-6.981,0.000
V349,-5.834,-0.841,0.000
V350,-0.307,-8.549,0.003
V351,-0.339,6.176,0.007
V352,2.790,3.950,0.165
V353,-14.972,-0.544,0.011
V354,-0.391,4.594,0.001
V355,-0.203,-9.146,0.000
V356,14.142,0.511,0.036
V357,5.273,7.218,0.169
V358,10.642,0.581,0.035
V359,17.279,0.665,0.060
V360,-3.294,-0.979,0.000
V361,16.258,0.686,0.059
V362,-0.658,-4.499,0.000
V363,18.549,0.670,0.095
V364,-0.242,-8.962,0.000
V365,17.013,0.646,0.095
V366,-0.338,-6.202,0.000
V367,4.361,7.229,0.092
V368,-0.659,-4.497,0.000
V369,-0.686,-3.605,0.000
V370,15.752,0.638,0.036
V371,-1.148,-2.590,0.000
V372,-0.348,1.450,0.000
V373,-6.424,-0.540,0.000
V374,13.933,1.178,0.114
V375,-6.036,-0.611,0.000
V376,-0.377,4.151,0.001
V377,-14.654,-0.518,0.000
V378,-13.306,-0.562,0.000
V379,-0.140,-13.820,0.001
V380,-0.246,-9.617,0.001
V381,30.524,0.608,0.203
V382,-0.405,4.366,0.001
V383,-0.312,-6.981,0.000
V384,-0.307,-8.543,0.003
V385,-0.397,-5.987,0.000
V386,-0.143,-13.497,0.001
V387,-12.789,-0.599,0.011
V388,1.265,-0.082,0.000
V389,-0.180,10.676,0.043
V390,21.010,0.613,0.165
V391,-0.588,-6.504,0.000
V392,-6.823,-0.504,0.000
V393,-0.588,-6.505,0.000
V394,-0.248,-7.259,0.000
V395,24.188,0.641,0.118
V396,-0.159,-11.308,0.000
V397,-0.453,-5.795,0.000
V398,-0.277,-8.160,0.000
V399,0.823,-0.835,0.005
V400,-0.197,-14.524,0.001
V401,18.099,0.623,0.048
V402,1.156,-0.791,0.001
V403,-0.328,6.429,0.007
V404,15.769,0.663,0.059
V405,15.504,0.615,0.071
V406,-0.110,-16.376,0.001
V407,-18.447,-0.742,0.000
V408,28.248,0.652,0.227
V409,-12.526,-0.571,0.000
V410,-15.175,-0.575,0.000
V411,-3.975,-0.773,0.000
V412,-0.239,-9.841,0.000
V413,-3.178,-1.647,0.000
V414,21.337,0.636,0.130
V415,-2.614,-1.157,0.000
V416,-0.267,-7.817,0.000
