,Discriminacao,Dificuldade,Adivinhacao
V90,4.255,-2.537,0.050
V91,5.003,-1.680,0.029
V92,8.225,-0.481,0.286
V93,3.205,-1.273,0.043
V94,5.573,-1.480,0.034
V95,5.604,-1.480,0.030
V96,2.343,-1.806,0.037
V97,1.014,-8.828,0.344
V98,11.454,-0.224,0.418
V99,9.006,-0.414,0.137
V100,2.169,-1.625,0.051
V101,4.163,-0.249,0.295
V102,4.256,-2.537,0.050
V103,5.583,-1.480,0.031
V104,8.369,-1.044,0.563
V105,4.256,-2.537,0.050
V106,2.748,-1.487,0.042
V107,6.490,-1.355,0.029
V108,1.236,-3.771,0.097
V109,7.372,-0.565,0.144
V110,4.256,-2.537,0.050
V111,5.584,-0.722,0.117
V112,4.955,-0.674,0.255
V113,2.343,-1.807,0.035
V114,6.030,-1.471,0.028
V115,6.287,-0.281,0.504
V116,1.064,0.279,0.100
V117,9.013,-0.414,0.137
V118,2.342,-1.805,0.038
V119,4.619,-1.707,0.032
V120,1.639,-1.311,0.026
V121,2.254,-0.527,0.033
V122,2.001,-2.315,0.037
V123,7.421,-1.573,0.027
V124,5.583,-1.480,0.031
V125,2.168,-1.626,0.050
V126,2.750,-1.489,0.040
V127,5.583,-1.480,0.031
V128,2.001,-2.315,0.037
V129,9.013,-0.414,0.137
V130,2.215,0.169,0.656
V131,3.212,-1.275,0.040
V132,2.000,-2.314,0.039
V133,6.030,-1.471,0.028
V134,1.849,-2.041,0.044
V135,4.256,-2.536,0.050
V136,5.003,-1.680,0.029
V137,5.412,-0.646,0.282
V138,1.237,-3.771,0.097
V139,2.001,-2.315,0.037
V140,4.652,-1.705,0.031
V141,10.436,-0.317,0.330
V142,4.651,-1.701,0.044
V143,1.849,-2.040,0.045
V144,2.343,-1.807,0.035
V145,2.000,-2.314,0.039
V146,4.740,-0.693,0.239
V147,2.000,-2.314,0.038
V148,2.858,-0.333,0.403
V149,2.749,-1.488,0.040
V150,4.652,-1.705,0.031
V151,8.005,-0.624,0.005
V152,4.256,-2.536,0.050
V153,4.652,-1.701,0.044
V154,1.015,-8.815,0.351
V155,6.553,-1.352,0.039
V156,8.369,-1.044,0.563
V157,6.030,-1.471,0.028
V158,8.199,-0.486,0.283
V159,2.782,-0.921,0.018
V160,7.421,-1.573,0.027
V161,2.749,-1.488,0.040
V162,2.420,-1.239,0.024
V163,2.953,-0.635,0.040
V164,0.857,-1.113,0.068
V165,1.074,-0.822,0.254
V166,1.837,-1.803,0.035
V167,0.461,2.685,0.131
V168,3.209,-1.276,0.038
V169,3.031,-1.063,0.114
V170,1.946,-1.362,0.060
V171,5.550,-0.639,0.288
V172,8.127,0.568,0.003
V173,2.753,-1.488,0.039
V174,1.480,-2.098,0.043
V175,9.013,-0.414,0.137
V176,1.225,-3.827,0.073
V177,3.336,-0.537,0.080
V178,3.810,-1.103,0.047
V179,5.003,-1.680,0.029
V180,1.849,-2.040,0.045
V181,1.015,-8.811,0.353
V182,5.554,-0.723,0.116
V183,4.652,-1.705,0.031
V184,8.814,-1.169,0.021
V185,5.003,-1.680,0.029
V186,1.680,-1.695,0.053
V187,2.001,-2.315,0.037
V188,4.256,-2.536,0.050
V189,4.256,-2.536,0.050
V190,6.216,-0.279,0.505
V191,5.583,-1.480,0.031
V192,2.342,-1.805,0.038
V193,1.237,-3.770,0.098
V194,3.055,-1.051,0.123
V195,2.001,-2.315,0.037
V196,5.583,-1.480,0.031
V197,2.169,-1.625,0.051
V198,12.016,-0.285,0.003
V199,5.604,-1.480,0.030
V200,5.604,-1.480,0.030
V201,4.256,-2.536,0.050
V202,8.101,-0.485,0.282
V203,3.816,-1.106,0.044
V204,5.583,-1.480,0.031
V205,1.143,-1.701,0.096
V206,0.960,-4.653,0.088
V207,1.015,-8.801,0.358
V208,7.802,1.310,0.389
V209,5.529,-0.642,0.286
V210,6.478,-1.354,0.031
V211,1.612,-1.967,0.044
V212,8.063,-1.441,0.028
V213,1.077,-0.780,0.053
V214,2.748,-1.488,0.041
V215,2.756,-1.491,0.036
V216,4.256,-2.536,0.050
V217,3.202,-0.430,0.007
V218,8.815,-1.169,0.021
V219,2.639,-0.462,0.066
V220,5.003,-1.680,0.029
V221,2.749,-1.488,0.041
V222,5.204,-0.008,0.430
V223,2.754,-1.489,0.038
V224,10.029,-0.343,0.242
V225,5.601,-0.721,0.118
V226,5.003,-1.680,0.029
V227,7.421,-1.573,0.027
V228,3.217,-1.276,0.038
V229,3.336,-0.537,0.080
V230,4.652,-1.705,0.031
V231,0.749,-1.762,0.037
V232,9.002,-0.415,0.137
V233,5.539,-0.640,0.288
V234,3.810,-1.104,0.046
V235,5.569,-0.721,0.118
V236,8.099,-0.485,0.282
V237,3.949,-0.119,0.225
V238,2.342,-1.805,0.038
V239,0.377,-5.466,0.125
V240,8.954,-0.420,0.134
V241,4.256,-2.536,0.050
V242,4.256,-2.536,0.050
V243,6.484,-1.354,0.033
V244,2.986,-1.087,0.095
V245,2.000,-2.314,0.038
V246,1.364,-0.439,0.017
V247,5.583,-1.480,0.031
V248,2.863,-0.513,0.065
V249,3.334,-0.538,0.080
V250,4.652,-1.705,0.031
V251,6.030,-1.471,0.028
V252,3.788,-1.108,0.041
V253,6.246,-0.278,0.505
V254,2.343,-1.806,0.037
V255,10.671,0.315,0.081
V256,8.541,-0.721,0.006
V257,4.652,-1.705,0.031
V258,4.652,-1.705,0.031
V259,3.109,-0.192,0.270
V260,3.818,-1.108,0.042
V261,7.985,-0.624,0.006
V262,4.257,-2.536,0.050
V263,7.421,-1.573,0.027
V264,4.653,-1.701,0.044
V265,2.144,-1.468,0.031
V266,4.618,-1.707,0.033
V267,7.365,-0.565,0.144
V268,7.421,-1.573,0.027
V269,11.101,-0.255,0.417
V270,4.257,-2.536,0.050
V271,4.257,-2.536,0.050
V272,8.541,-0.721,0.006
V273,3.056,-1.051,0.123
V274,1.236,-3.758,0.108
V275,1.017,-8.777,0.367
V276,4.257,-2.536,0.050
V277,4.257,-2.536,0.050
V278,5.604,-1.480,0.030
V279,1.322,0.269,0.007
V280,4.257,-2.536,0.050
V281,8.199,-0.486,0.283
V282,9.071,0.443,0.465
V283,6.490,-1.355,0.029
V284,5.575,-1.481,0.031
V285,4.257,-2.536,0.050
V286,8.109,-1.354,0.027
V287,4.257,-2.536,0.050
V288,5.584,-0.722,0.117
V289,4.652,-1.705,0.031
V290,9.391,0.112,0.243
V291,2.343,-1.807,0.035
V292,1.237,-3.753,0.109
V293,4.257,-2.536,0.050
V294,11.637,-0.288,0.084
V295,6.490,-1.355,0.029
V296,2.000,-2.314,0.039
V297,1.233,-3.788,0.090
V298,4.257,-2.536,0.050
V299,1.351,-0.054,0.000
V300,4.652,-1.705,0.031
V301,7.496,-1.260,0.030
V302,8.104,-0.485,0.282
V303,7.365,-0.565,0.144
V304,-1.155,-3.398,0.000
V305,8.374,-0.510,0.006
V306,6.030,-1.471,0.028
V307,12.014,-0.285,0.003
V308,1.019,-8.750,0.376
V309,4.652,-1.705,0.031
V310,2.258,-1.144,0.026
V311,6.030,-1.471,0.028
V312,5.003,-1.680,0.029
V313,3.204,-1.273,0.044
V314,8.063,-1.441,0.028
V315,1.019,-8.746,0.377
V316,6.724,-1.355,0.028
V317,4.257,-2.536,0.050
V318,4.258,-2.536,0.050
V319,3.821,-0.325,0.273
V320,12.014,-0.285,0.003
V321,1.237,-3.769,0.098
V322,7.984,-0.624,0.006
V323,2.517,-1.350,0.515
V324,4.618,-1.707,0.033
V325,1.242,-0.792,0.456
V326,8.070,-0.202,0.759
V327,5.425,-0.726,0.113
V328,8.722,-0.923,0.800
V329,1.186,-1.928,0.042
V330,1.680,-1.696,0.052
V331,2.756,-1.490,0.036
V332,1.225,-3.826,0.073
V333,3.206,-1.273,0.043
V334,4.258,-2.536,0.050
V335,4.438,-0.166,0.015
V336,7.421,-1.573,0.027
V337,2.343,-1.805,0.038
V338,3.205,-1.273,0.043
V339,2.000,-2.314,0.038
V340,6.030,-1.471,0.028
V341,5.604,-1.480,0.030
V342,2.879,-0.391,0.007
V343,3.807,-1.105,0.046
V344,7.421,-1.573,0.027
V345,3.814,-1.105,0.045
V346,4.258,-2.536,0.050
V347,8.151,-1.267,0.026
V348,2.343,-1.805,0.038
V349,11.115,-0.245,0.417
V350,8.015,-0.203,0.758
V351,4.938,-0.967,0.037
V352,1.646,-1.422,0.033
V353,8.063,-1.441,0.028
V354,-0.002,-11057.576,0.659
V355,5.274,-0.109,0.003
V356,3.195,-0.330,0.545
V357,4.258,-2.536,0.050
V358,4.619,-1.707,0.032
V359,1.022,-8.721,0.383
V360,4.258,-2.536,0.050
V361,4.938,-0.967,0.037
V362,4.258,-2.536,0.050
V363,6.964,-0.764,0.422
V364,1.023,-8.709,0.386
V365,2.000,-2.314,0.038
V366,4.258,-2.536,0.050
V367,8.063,-1.441,0.028
V368,2.001,-2.315,0.037
V369,-0.623,-9.799,0.518
V370,4.652,-1.705,0.031
V371,5.573,-1.480,0.034
V372,1.023,-8.701,0.388
V373,4.652,-1.705,0.031
V374,3.217,-1.276,0.038
V375,4.258,-2.536,0.050
V376,3.023,-1.067,0.111
V377,4.652,-1.705,0.031
V378,6.030,-1.471,0.028
V379,1.237,-3.768,0.098
V380,7.485,-1.260,0.029
V381,4.258,-2.536,0.050
V382,3.411,-0.213,0.007
V383,14.070,0.540,0.153
V384,4.258,-2.536,0.050
V385,3.205,-1.273,0.043
V386,5.355,-0.646,0.281
V387,4.258,-2.536,0.050
V388,1.849,-2.041,0.044
V389,6.480,-1.354,0.032
V390,1.025,-8.679,0.393
V391,7.421,-1.573,0.027
V392,1.462,-1.729,0.045
V393,2.748,-1.488,0.041
V394,7.485,-1.260,0.029
V395,4.619,-1.707,0.032
V396,1.233,-3.787,0.091
V397,3.202,-1.278,0.036
V398,4.655,-1.701,0.044
V399,1.026,-8.670,0.395
V400,4.619,-1.707,0.032
V401,4.259,-2.536,0.050
V402,6.491,-1.355,0.029
V403,5.604,-1.480,0.030
V404,4.655,-1.701,0.044
V405,2.000,-2.314,0.038
V406,11.492,-0.282,0.167
V407,5.003,-1.679,0.029
V408,7.421,-1.573,0.027
V409,10.033,-0.345,0.242
V410,10.197,0.372,0.156
V411,4.259,-2.536,0.050
V412,12.012,-0.285,0.003
V413,2.343,-1.806,0.037
V414,10.455,-0.300,0.415
V415,2.750,-1.489,0.040
V416,4.259,-2.536,0.050
V417,8.063,-1.441,0.028
V418,1.029,-8.642,0.401
V419,4.259,-2.536,0.050
V420,2.000,-2.314,0.039
V421,4.656,-1.701,0.044
V422,4.259,-2.536,0.050
V423,6.480,-1.354,0.032
V424,4.259,-2.536,0.050
V425,2.187,-1.385,0.099
V426,4.259,-2.536,0.050
V427,7.475,-1.260,0.028
V428,4.619,-1.707,0.033
V429,2.342,-1.805,0.039
V430,1.916,-0.249,0.024
V431,1.233,-3.786,0.091
V432,4.259,-2.536,0.050
V433,1.237,-3.767,0.099
V434,4.652,-1.705,0.031
V435,5.583,-1.480,0.031
V436,6.480,-1.354,0.032
V437,2.001,-2.315,0.037
V438,5.604,-1.480,0.030
V439,3.577,-0.270,0.317
V440,4.259,-2.536,0.050
V441,4.652,-1.705,0.031
V442,1.605,-1.111,0.028
V443,2.343,-1.805,0.038
V444,4.656,-1.701,0.044
V445,9.020,-0.414,0.137
V446,2.851,-0.394,0.081
V447,5.060,-0.969,0.036
V448,2.749,-1.488,0.042
V449,4.259,-2.536,0.050
V450,4.259,-2.536,0.050
V451,8.063,-1.441,0.028
V452,7.421,-1.573,0.027
V453,2.000,-2.314,0.039
V454,5.481,-0.643,0.284
V455,4.260,-2.536,0.050
V456,5.573,-1.480,0.032
V457,7.984,-0.624,0.006
V458,7.587,-1.260,0.032
V459,10.454,-0.300,0.415
V460,1.237,-3.767,0.099
V461,2.526,-1.342,0.519
V462,3.810,-1.103,0.047
V463,2.000,-2.314,0.039
V464,5.543,-0.641,0.286
V465,4.652,-1.705,0.031
V466,7.371,-0.565,0.144
V467,3.317,-0.542,0.078
V468,4.260,-2.536,0.050
V469,10.028,-0.344,0.242
V470,2.000,-2.314,0.039
V471,5.585,-0.722,0.117
V472,2.001,-2.315,0.037
V473,2.342,-1.804,0.039
V474,4.656,-1.701,0.044
V475,4.260,-2.536,0.050
V476,8.270,-0.479,0.287
V477,2.342,-1.805,0.038
V478,2.750,-1.489,0.039
V479,5.618,-1.477,0.042
V480,8.063,-1.441,0.028
V481,3.037,-1.060,0.117
V482,1.238,-3.766,0.099
V483,2.407,-1.242,0.024
V484,7.984,-0.624,0.006
V485,4.618,-1.707,0.033
V486,1.838,-1.802,0.036
V487,1.238,-3.748,0.111
V488,5.444,-0.643,0.285
V489,6.030,-1.471,0.028
V490,3.204,-1.273,0.044
V491,4.656,-1.701,0.044
V492,1.239,-3.742,0.112
V493,4.656,-1.701,0.044
V494,4.656,-1.701,0.044
V495,1.263,-1.063,0.014
V496,2.343,-1.807,0.035
V497,3.048,-1.055,0.120
V498,3.188,-0.575,0.064
V499,3.667,0.014,0.004
V500,1.039,-8.534,0.420
