Metodo,Acuracia
GaussianNB,0.6227544910179641
BernoulliNB,0.6467065868263473
KNeighborsClassifier(2),0.7105788423153693
KNeighborsClassifier(3),0.7225548902195609
KNeighborsClassifier(5),0.7265469061876247
KNeighborsClassifier(8),0.720558882235529
DecisionTreeClassifier(),0.7125748502994012
RandomForestClassifier(3_estimators),0.7305389221556886
RandomForestClassifier(5_estimators),0.7345309381237525
RandomForestClassifier,0.7684630738522954
SVM,0.7325349301397206
MLPClassifier,0.7524950099800399
rand1,0.5269461077844312
rand2,0.5069860279441117
rand3,0.5369261477045908
majoritario,0.5429141716566867
minoritario,0.45708582834331335
pessimo,0.0
otimo,1.0
